id,domain,company_name,website,phone,email,contact_type,city,state,states_served_count,nationwide,description,min_loan_amount,max_loan_amount,max_ltv,max_arv,min_interest_rate,max_interest_rate,min_points,max_points,min_term_months,max_term_months,interest_only,nmls_id,aapl_member,year_founded,credit_check_policy,min_credit_score,no_credit_check,source,states_served,loan_products,display_loan_range,display_max_ltv,display_max_arv,display_interest_rate,display_points,display_term
234,hardmoneyloansgeorgia.com,Georgia Private Loans,https://hardmoneyloansgeorgia.com,(404) 229-8004,sam@stinnettholdings.com,phone_email,Brookhaven,GA,1,False,"Georgia Private Loans is an Atlanta-based private lending company that focuses on short-term loans secured by real estate, offering speed and flexibility compared to traditional banks.",20000,5000000,0.65,,0.16,,6.0,,12,,True,,,,,,False,brave_search,GA,bridge,$20K – $5M,65%,,16%,6 pts,12 mo
281,getbreadnow.com,GetBreadNow,https://getbreadnow.com,,,web_only,,,40,False,Direct hard money lending with a focus on quick funding and a variety of loan programs for real estate investors.,,,0.9,0.75,0.0875,0.1049,,,12,36,True,,,,hard_pull,600,False,brave_search,AL|AR|AZ|CA|CO|CT|DE|FL|GA|IA|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|NE|NH|NJ|NM|NV|NY|OH|OK|PA|RI|SC|TN|TX|VA|WA|WI|WV,bridge|commercial|construction|fix_flip|multifamily|refi,,90%,75%,9% – 10%,,12 – 36 mo
231,gokapital.com,GoKapital,https://gokapital.com,(866) 257-2973,info@gokapital.com,phone_email,Miami,FL,51,True,"GoKapital offers hard money and private money loans for real estate investors, including bridge loans and commercial real estate financing.",100000,50000000,0.8,,0.07,0.14,,,6,30,True,1636005,,,hard_pull,680,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|fix_flip|refi|rental,$100K – $50M,80%,,7% – 14%,,6 – 30 mo
398,goldquestgroup.com,"Gold Quest Group, LLC.",https://goldquestgroup.com,(713) 621-6458,info@goldquestgroup.com,phone_email,Houston,TX,1,False,"Gold Quest Group is a full service residential, commercial and direct hard money lender and brokerage firm, offering a variety of loan products.",50000,35000000,,,,,5.0,6.0,12,36,True,212990,,2001,hard_pull,680,False,brave_search,TX,bridge|commercial,$50K – $35M,,,,5 – 6 pts,12 – 36 mo
230,gglendinggroup.com,Golden Gate Lending Group,https://gglendinggroup.com,(415) 706-8465,,phone_only,Corte Madera,CA,1,False,Golden Gate Lending Group offers fast and flexible bridge loans and hard money loans tailored for California homeowners and real estate investors.,,,,,,,,,,12,True,241012,,,none,,True,brave_search,CA,bridge|fix_flip,,,,,,12 mo
282,grandriverusa.com,Grand River USA LLC,https://grandriverusa.com,(313) 925-3350,,phone_only,Northville,MI,1,False,"Grand River USA specializes in providing commercial real estate financing and hard money loans for small, medium, and large businesses.",100000,5000000,,,,,,,,,,,,2001,,,False,brave_search,MI,bridge|commercial|construction,$100K – $5M,,,,,
74,greatjonescap.com,Great Jones Capital,https://greatjonescap.com,(202) 810-5273,,phone_only,Washington,DC,3,False,"Great Jones Capital provides fast, flexible private lending for real estate investors and developers across the Washington metro area.",500000,10000000,0.8,,0.06,0.09,,,3,24,True,,,,none,,True,brave_search,DC|MD|VA,bridge,$500K – $10M,80%,,6% – 9%,,3 – 24 mo
256,ahardmoneyloan.com,Great Stone Capital,https://ahardmoneyloan.com,(646) 513-2300,nychardmoney@gmail.com,phone_email,New York,NY,1,False,Great Stone Capital specializes in arranging private money real estate loans with rapid personalized service and competitive rates.,,,,,,,,,,,,,,,none,,True,brave_search,NY,commercial|multifamily,,,,,,
147,greenblockinc.com,Green Block Inc.,https://greenblockinc.com,(734) 210-2828,info@greenblockinc.com,phone_email,,MI,1,False,"Green Block Inc. is a Michigan-based hard money lender offering various loan products for real estate investors, including fix and flip, rental, bridge, and vacation rental loans.",50000,2000000,0.8,,0.0649,0.1149,,,12,360,True,,,,hard_pull,680,False,brave_search,MI,bridge|construction|dscr|fix_flip,$50K – $2M,80%,,6% – 11%,,12 – 360 mo
399,greenbridgeloans.com,GreenBridge Loans,https://greenbridgeloans.com,(888) 860-3612,,phone_only,Hoboken,NJ,34,False,"GreenBridge Loans specializes in secured business loans and real estate financing, offering flexible loan options for both residential and commercial properties.",50000,20000000,0.75,,0.0775,,,,12,24,True,,,,none,,True,brave_search,AL|AR|CO|CT|DC|DE|FL|GA|IN|KY|LA|MA|MD|ME|MO|MS|MT|NC|NH|NJ|NM|NY|OH|OK|PA|RI|SC|TN|TX|VA|WA|WI|WV|WY,bridge|commercial|multifamily|refi|rental,$50K – $20M,75%,,8%,,12 – 24 mo
87,gregrusselloregon.com,Gregory M. Russell,https://gregrusselloregon.com,(888) 477-0444,greg@gregmrussell.com,phone_email,Roseburg,OR,1,False,Gregory M. Russell is a trusted Oregon hard money lender offering private money loans for business and investment purposes since 1982.,25000,400000,0.5,,,,,,12,192,,248980,,1982,none,,True,brave_search,OR,commercial|construction|fix_flip|multifamily|rental,$25K – $400K,50%,,,,12 – 192 mo
98,gregrussellidaho.com,Gregory M. Russell,https://gregrussellidaho.com,(888) 477-0444,rachel@gregmrussell.com,phone_email,Roseburg,OR,1,False,Trusted hard money lenders providing equity-based financing solutions for Idaho real estate investors.,25000,400000,0.5,,,,,,,,,248980,,,none,,True,brave_search,ID,commercial|construction,$25K – $400K,50%,,,,
106,gregrussellloans.com,Gregory M. Russell,https://gregrussellloans.com,(888) 477-0444,rachel@gregmrussell.com,phone_email,Roseburg,OR,1,False,"Gregory M. Russell offers hard money and private money loans for real estate investors throughout Washington State, focusing on equity-based lending.",25000,400000,0.5,,,,,,,,True,248980,,,none,,True,brave_search,WA,commercial|construction|fix_flip|rental,$25K – $400K,50%,,,,
400,greystone.com,Greystone,https://greystone.com,,,web_only,,,51,True,"Greystone offers a full range of commercial real estate finance solutions, specializing in multifamily and healthcare lending.",5000000,50000000,,,,,,,,,True,,,,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|multifamily,$5M – $50M,,,,,
14,griffinfunding.com,Griffin Funding,https://griffinfunding.com,(855) 374-4847,,phone_only,,,51,True,"Griffin Funding is a direct-to-consumer mortgage lender that specializes in Bank Statement Loans for the self-employed, DSCR Loans for real estate investors, Home Equity Loans, and VA Loans for veterans and active duty military.",100000,4000000,0.8,,0.06125,0.075,,,,,,,,2013,hard_pull,620,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|cash_out|dscr|fix_flip|refi|rental,$100K – $4M,80%,,6% – 8%,,
352,blog.lending.groundfloor.com,Groundfloor Lending,https://blog.lending.groundfloor.com,,,web_only,,,51,True,"Groundfloor Lending offers hard money and bridge loans for real estate investors, focusing on quick access to capital and flexible terms.",,,0.75,,0.08,0.15,2.0,4.0,6,24,True,,,,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|construction|fix_flip,,75%,,8% – 15%,2 – 4 pts,6 – 24 mo
401,guaranteemc.com,"Guarantee Mortgage, LLC",https://guaranteemc.com,(979) 977-3900,team@guaranteemc.com,phone_email,Mont Belvieu,TX,1,False,"Guarantee Mortgage, LLC offers a variety of mortgage options including DSCR loans, bridge loans, and construction loans for home buyers and real estate investors in Texas.",,,,,,,,,,,,279696,,,hard_pull,620,False,brave_search,TX,bridge|cash_out|construction|dscr|fix_flip|refi,,,,,,
283,gustancho.com,Gustan Cho Associates,https://gustancho.com,(800) 900-8569,alex@gustancho.com,phone_email,Oakbrook Terrace,IL,51,True,"Gustan Cho Associates is a mortgage company offering a wide range of loan products including government and conventional loans with no overlays, alternative financing, and specialty mortgage products.",40000,1500000,0.9,,,,,,,,,873293,,,hard_pull,500,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|brrrr|cash_out|commercial|construction|dscr|fix_flip|multifamily|refi|rental,$40K – $1.5M,90%,,,,
38,hardmoneybankers.com,Hard Money Bankers,https://hardmoneybankers.com,(800) 883-8290,info@hardmoneybankers.com,phone_email,Columbia,MD,7,False,Hard Money Bankers provides fast and flexible private and hard money loans for real estate investors in the mid-Atlantic region.,,,,,,,,,6,24,,,,2007,none,,True,brave_search,DC|DE|MD|NC|NJ|PA|VA,commercial|fix_flip|rental,,,,,,6 – 24 mo
402,hardmoneyexperts.io,Hard Money Experts,https://hardmoneyexperts.io,,,web_only,,,4,False,"Hard Money Experts connects investors to the best hard money loan options and lenders nationwide, offering a variety of loan types including fix-and-flip, DSCR, and construction loans.",250000,5000000,1.0,,0.06,0.2,2.0,6.0,6,360,True,,,,soft_pull,,True,brave_search,AZ|FL|GA|MI,bridge|construction|dscr|fix_flip,$250K – $5M,100%,,6% – 20%,2 – 6 pts,6 – 360 mo
161,hardmoneygeorgia.com,Hard Money Georgia,https://hardmoneygeorgia.com,(404) 252-7070,,phone_only,Atlanta,GA,1,False,"Hard Money Georgia offers fast, reliable funding for real estate investors in Georgia, specializing in fix and flip, construction, and bridge loans.",,,,,,,,,,,,,,1976,none,,True,brave_search,GA,bridge|cash_out|construction|fix_flip,,,,,,
403,hardmoneylenderdirect.com,Hard Money Lender Direct,https://hardmoneylenderdirect.com,(833) 426-0837,sales@hardmoneylenderdirect.com,phone_email,Boston,MA,26,False,"Hard Money Lender Direct offers a variety of hard money loan programs including fix and flip, new construction, multifamily, and cash out refinance loans.",150000,10000000,0.8,,0.08,0.1,1.0,2.0,12,24,True,,,,none,,True,brave_search,AR|CO|CT|DE|FL|GA|IL|IN|KY|MA|MD|ME|MI|MO|NH|NJ|NY|OH|OK|PA|RI|TN|TX|VA|WA|WI,bridge|brrrr|cash_out|construction|dscr|fix_flip|multifamily|rental,$150K – $10M,80%,,8% – 10%,1 – 2 pts,12 – 24 mo
404,hardmoneylendernewyork.com,Hard Money Lender New York,https://hardmoneylendernewyork.com,(718) 475-6172,john@hardmoneylendernewyork.com,phone_email,Brooklyn,NY,1,False,Hard Money Lender New York provides bridge loans and hard money loans for real estate investors and property owners in need of capital.,100000,,,,,,,,1,12,,,,,none,,True,brave_search,NY,bridge,$100K,,,,,1 – 12 mo
53,hardmoneylendersarizona.com,Hard Money Lenders Arizona,https://hardmoneylendersarizona.com,(480) 999-6183,,phone_only,Phoenix,AZ,1,False,"Phoenix based private funders experienced in all aspects of real estate lending, ranging from financing, to fix-and-flip loans, to bridge loans.",100000,100000000,0.9,,0.0799,,,,3,60,True,,,,none,,True,brave_search,AZ,bridge|cash_out|commercial|construction|fix_flip|refi|rental,$100K – $100M,90%,,8%,,3 – 60 mo
113,hardmoneylenderscalifornia.com,Hard Money Lenders California,https://hardmoneylenderscalifornia.com,(858) 203-2854,,phone_only,Los Angeles,CA,1,False,"Hard Money Lenders California offers quick and flexible hard money loans for real estate investors in California, specializing in various loan programs including fix and flip, bridge, and commercial loans.",25000,100000000,0.9,,0.0799,,,,3,60,True,181106,,,none,,True,brave_search,CA,bridge|cash_out|commercial|construction|fix_flip,$25K – $100M,90%,,8%,,3 – 60 mo
284,hardmoneylenders.io,Hard Money Lenders IO,https://hardmoneylenders.io,,info@hardmoneylenders.io,email_only,North Miami Beach,FL,1,False,Hard Money Lenders IO is a Family office providing hard money loans to real estate investors and entrepreneurs.,,,0.8,,0.0999,0.15,1.0,3.0,6,18,True,#1390213,,,none,,True,brave_search,FL,bridge|cash_out|commercial|construction|fix_flip|multifamily|rental,,80%,,10% – 15%,1 – 3 pts,6 – 18 mo
95,hardmoneylendersri.com,Hard Money Lenders RI,https://hardmoneylendersri.com,(401) 266-3344,,phone_only,West Greenwich,RI,1,False,"Hard Money Lenders RI specializes in fast funding for RI real estate investors, offering loans for property rehab, fix and flip, acquisitions, and new construction.",,,,,,,,,,,,,,,,,False,brave_search,RI,bridge|construction|fix_flip,,,,,,
285,hardmoneyllc.com,Hard Money LLC,https://hardmoneyllc.com,(612) 926-1111,,phone_only,Plymouth,MN,1,False,Hard Money LLC provides fast and reliable real estate funding solutions for various types of investment properties.,,,,,,,,,,,,,,,,,False,brave_search,MN,commercial|fix_flip|multifamily,,,,,,
199,hardmoneyloansolutions.com,Hard Money Loan Solutions,https://hardmoneyloansolutions.com,(561) 707-1753,info@hardmoneyloansolutions.com,phone_email,Delray Beach,FL,1,False,HML Solutions is a Florida-based private hard money lender providing fast funding for commercial and residential real estate investors.,100000,50000000,0.85,,0.1099,0.1199,2.0,3.5,12,36,True,,,,none,,True,brave_search,FL,bridge|cash_out|commercial|construction|dscr|fix_flip,$100K – $50M,85%,,11% – 12%,2 – 3.5 pts,12 – 36 mo
405,hardmoneynewjersey.com,Hard Money New Jersey,https://hardmoneynewjersey.com,(732) 908-7592,john@hardmoneynewjersey.com,phone_email,Lakewood,NJ,3,False,Hard Money New Jersey provides privately funded interim financing for commercial real estate transactions with a quick and efficient underwriting process.,,,,,,,,,,,,,,,none,,True,brave_search,CT|NJ|NY,bridge|construction,,,,,,
125,hardmoneynm.com,Hard Money NM,https://hardmoneynm.com,(505) 221-6351,lending@hardmoneynm.com,phone_email,Albuquerque,NM,1,False,"Hard Money NM specializes in providing fast, flexible, and personalized hard money loans for real estate investors in New Mexico.",,,,,,,,,,,,,,,none,,True,brave_search,NM,bridge|fix_flip,,,,,,
162,hardmoneypartner.com,Hard Money Partner,https://hardmoneypartner.com,(405) 913-6664,info@hardmoneypartner.com,phone_email,Oklahoma City,OK,3,False,"We help local real estate investors fix and flip properties, cash out on investment properties or buy commercial buildings in OKC, Tulsa, Dallas/Fort Worth, and Orlando through a variety of flexible loan terms.",,,,,,,,,,,,,,,,,False,brave_search,FL|OK|TX,bridge|cash_out|commercial|construction|dscr|fix_flip,,,,,,
71,hardmoneycompany.com,HardMoney Company,https://hardmoneycompany.com,(703) 405-6548,info@hardmoneycompany.com,phone_email,McLean,VA,7,False,HardMoney Company is a private hard money lender offering fast asset-based lending for various real estate projects across the U.S.,150000,5000000,0.8,,0.08,0.15,,,6,36,,,,,none,,True,brave_search,DC|FL|IN|KY|MD|OH|VA,bridge|commercial|fix_flip|multifamily|rental,$150K – $5M,80%,,8% – 15%,,6 – 36 mo
79,hcsequity.com,HCS Equity,https://hcsequity.com,(877) 427-9820,info@hcsequity.com,phone_email,Carmel,CA,1,False,HCS Equity is a private lender specializing in fast real estate loans for both residential and commercial properties throughout California.,100000,3000000,,,,,,,,,True,338682,,,none,,True,brave_search,CA,bridge|fix_flip,$100K – $3M,,,,,
286,hd-lending.com,HD Lending,https://hd-lending.com,(480) 688-8686,geoff@hd-lending.com,phone_email,Phoenix,AZ,1,False,"HD Lending is a leading hard money lender in Arizona, specializing in fast and flexible financing solutions for various real estate transactions.",10000,1000000,0.85,,,,,,,30,True,2335096,,,none,,True,brave_search,AZ,bridge|commercial|construction|fix_flip|rental,$10K – $1M,85%,,,,30 mo
48,highwestlending.com,High West Lending,https://highwestlending.com,(435) 565-1768,info@highwestlending.com,phone_email,,,9,False,"High West Lending is a premier hard money lender serving the western United States, offering a range of financing solutions including bridge loans, commercial loans, and fix and flip loans.",,,0.75,,0.1,0.13,1.5,3.0,6,24,True,,,2008,none,,True,brave_search,AZ|CO|ID|MT|OR|TX|UT|WA|WY,bridge|commercial|construction|dscr|fix_flip|rental,,75%,,10% – 13%,1.5 – 3 pts,6 – 24 mo
287,hiltonloans.com,Hilton Financial Corporation,https://hiltonloans.com,(602) 375-8951,getquotes@hiltoncorp.com,phone_email,Phoenix,AZ,7,False,"Hilton Financial Corporation is a leading hard money lender in Phoenix, Arizona, specializing in fast funding for real estate investment projects.",50000,5000000,0.7,,,,,,6,36,True,143636,,1980,none,,True,brave_search,AZ|CO|HI|OH|TN|TX|UT,bridge|cash_out|construction|fix_flip,$50K – $5M,70%,,,,6 – 36 mo
33,hardmoola.com,HM Capital,https://hardmoola.com,(530) 436-5630,,phone_only,,,51,True,"HM Capital offers private hard money loans for real estate investors, providing quick financing solutions with flexible underwriting.",30000,,0.9,,0.08,,2.0,,3,,True,,,,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|fix_flip|multifamily,$30K,90%,,8%,2 pts,3 mo
235,hmlinvestments.com,HML Investments,https://hmlinvestments.com,(818) 873-3231,info@hmlinvestments.com,phone_email,Granada Hills,CA,12,False,"HML Investments is a top hard money lender firm in California with over 15 years of hard money lending experience, offering a variety of loan products for residential and commercial real estate investors nationwide.",75000,25000000,0.8,,0.0599,,1.75,2.5,18,24,True,1003404,,,hard_pull,660,False,brave_search,CA|CT|FL|IL|MA|NC|NH|NJ|NY|PA|RI|SC,bridge|construction|dscr|fix_flip|multifamily|rental,$75K – $25M,80%,,6%,1.75 – 2.5 pts,18 – 24 mo
163,holbrookcapital.com,Holbrook Capital,https://holbrookcapital.com,,,web_only,Idaho Falls,ID,1,False,"Holbrook Capital is Idaho’s leading Hard Money Lender for Real Estate Investors, offering short-term capital with few lending requirements.",,,,,,,,,,,,,,,none,,True,brave_search,ID,bridge|fix_flip|ground_up,,,,,,
200,homeabroadinc.com,HomeAbroad Loans LLC,https://homeabroadinc.com,,,web_only,Buffalo,NY,5,False,"HomeAbroad Loans specializes in tailored mortgage solutions for foreign nationals and international investors, allowing them to qualify based on rental income without needing US credit history.",100000,10000000,0.75,,0.0612,,,,6,24,True,2625701,,,none,,True,brave_search,CA|NY|TX|VA|WI,bridge|dscr|fix_flip,$100K – $10M,75%,,6%,,6 – 24 mo
407,homebldrai.com,Homebldr,https://homebldrai.com,,info@homebldrai.com,email_only,,,51,True,"Homebldr is a technology-driven financing platform built for real estate investors, offering competitive capital and innovative funding solutions.",50000,20000000,0.85,0.8,0.055,0.0999,0.0,2.0,12,36,,,,,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,construction|fix_flip|multifamily|rental,$50K – $20M,85%,80%,6% – 10%,0 – 2 pts,12 – 36 mo
